permit,code,tier,description,permit_type,cost,sqft,issue_date,permit_link,doc_count,docId,doc_name,download_url
24-12517-NEWC,NEWC,P1_comm_NEWC,"New Construction of a 2 story, 10 bedroom, 8 bath 4,530 foot living area, four-plex. All work to be done according to plans.

*PARKING SLOTS MUST BE PERMEABLE",NEWC,716000,4530,2026-02-20,http://onestopapp.nola.gov/Redirect.aspx?SearchString=1KM5XD,31,7289808,822 N JOHNSON CASH DEED.pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=7289808
24-12517-NEWC,NEWC,P1_comm_NEWC,"New Construction of a 2 story, 10 bedroom, 8 bath 4,530 foot living area, four-plex. All work to be done according to plans.

*PARKING SLOTS MUST BE PERMEABLE",NEWC,716000,4530,2026-02-20,http://onestopapp.nola.gov/Redirect.aspx?SearchString=1KM5XD,31,7289797,822 N Johnson ownership prouf.pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=7289797
24-12517-NEWC,NEWC,P1_comm_NEWC,"New Construction of a 2 story, 10 bedroom, 8 bath 4,530 foot living area, four-plex. All work to be done according to plans.

*PARKING SLOTS MUST BE PERMEABLE",NEWC,716000,4530,2026-02-20,http://onestopapp.nola.gov/Redirect.aspx?SearchString=1KM5XD,31,7049435,822 n johnson st contract (signed).pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=7049435
24-12517-NEWC,NEWC,P1_comm_NEWC,"New Construction of a 2 story, 10 bedroom, 8 bath 4,530 foot living area, four-plex. All work to be done according to plans.

*PARKING SLOTS MUST BE PERMEABLE",NEWC,716000,4530,2026-02-20,http://onestopapp.nola.gov/Redirect.aspx?SearchString=1KM5XD,31,7289815,elevation certificate fema.pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=7289815
24-12517-NEWC,NEWC,P1_comm_NEWC,"New Construction of a 2 story, 10 bedroom, 8 bath 4,530 foot living area, four-plex. All work to be done according to plans.

*PARKING SLOTS MUST BE PERMEABLE",NEWC,716000,4530,2026-02-20,http://onestopapp.nola.gov/Redirect.aspx?SearchString=1KM5XD,31,7465489,Scan2024-06-03_163307.pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=7465489
24-12517-NEWC,NEWC,P1_comm_NEWC,"New Construction of a 2 story, 10 bedroom, 8 bath 4,530 foot living area, four-plex. All work to be done according to plans.

*PARKING SLOTS MUST BE PERMEABLE",NEWC,716000,4530,2026-02-20,http://onestopapp.nola.gov/Redirect.aspx?SearchString=1KM5XD,31,7289798,secretary of the estate froof of owner song liu register officer.pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=7289798
24-12517-NEWC,NEWC,P1_comm_NEWC,"New Construction of a 2 story, 10 bedroom, 8 bath 4,530 foot living area, four-plex. All work to be done according to plans.

*PARKING SLOTS MUST BE PERMEABLE",NEWC,716000,4530,2026-02-20,http://onestopapp.nola.gov/Redirect.aspx?SearchString=1KM5XD,31,8908387,822 N Johnson - RCC Stamped (1).pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=8908387
24-12517-NEWC,NEWC,P1_comm_NEWC,"New Construction of a 2 story, 10 bedroom, 8 bath 4,530 foot living area, four-plex. All work to be done according to plans.

*PARKING SLOTS MUST BE PERMEABLE",NEWC,716000,4530,2026-02-20,http://onestopapp.nola.gov/Redirect.aspx?SearchString=1KM5XD,31,8667321,822 n jonhson st 2021 codeAW.pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=8667321
24-12517-NEWC,NEWC,P1_comm_NEWC,"New Construction of a 2 story, 10 bedroom, 8 bath 4,530 foot living area, four-plex. All work to be done according to plans.

*PARKING SLOTS MUST BE PERMEABLE",NEWC,716000,4530,2026-02-20,http://onestopapp.nola.gov/Redirect.aspx?SearchString=1KM5XD,31,8598802,AR-23-002973-100920251039.pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=8598802
24-12517-NEWC,NEWC,P1_comm_NEWC,"New Construction of a 2 story, 10 bedroom, 8 bath 4,530 foot living area, four-plex. All work to be done according to plans.

*PARKING SLOTS MUST BE PERMEABLE",NEWC,716000,4530,2026-02-20,http://onestopapp.nola.gov/Redirect.aspx?SearchString=1KM5XD,31,8921762,Building Permit.pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=8921762
24-12517-NEWC,NEWC,P1_comm_NEWC,"New Construction of a 2 story, 10 bedroom, 8 bath 4,530 foot living area, four-plex. All work to be done according to plans.

*PARKING SLOTS MUST BE PERMEABLE",NEWC,716000,4530,2026-02-20,http://onestopapp.nola.gov/Redirect.aspx?SearchString=1KM5XD,31,8921747,Receipt.pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=8921747
24-12517-NEWC,NEWC,P1_comm_NEWC,"New Construction of a 2 story, 10 bedroom, 8 bath 4,530 foot living area, four-plex. All work to be done according to plans.

*PARKING SLOTS MUST BE PERMEABLE",NEWC,716000,4530,2026-02-20,http://onestopapp.nola.gov/Redirect.aspx?SearchString=1KM5XD,31,7324575,24-12517 IR1 06.07.2024 E REVIEW.docx (6/10/2024),https://onestopapp.nola.gov/GetDocument.aspx?DocID=7324575
24-12517-NEWC,NEWC,P1_comm_NEWC,"New Construction of a 2 story, 10 bedroom, 8 bath 4,530 foot living area, four-plex. All work to be done according to plans.

*PARKING SLOTS MUST BE PERMEABLE",NEWC,716000,4530,2026-02-20,http://onestopapp.nola.gov/Redirect.aspx?SearchString=1KM5XD,31,7289781,822 N. JONSON RISER Diagrams (for SWBNO review).pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=7289781
24-12517-NEWC,NEWC,P1_comm_NEWC,"New Construction of a 2 story, 10 bedroom, 8 bath 4,530 foot living area, four-plex. All work to be done according to plans.

*PARKING SLOTS MUST BE PERMEABLE",NEWC,716000,4530,2026-02-20,http://onestopapp.nola.gov/Redirect.aspx?SearchString=1KM5XD,31,8667326,RE_ 822 north Johnson st (1).msg (11/4/2025),https://onestopapp.nola.gov/GetDocument.aspx?DocID=8667326
24-12517-NEWC,NEWC,P1_comm_NEWC,"New Construction of a 2 story, 10 bedroom, 8 bath 4,530 foot living area, four-plex. All work to be done according to plans.

*PARKING SLOTS MUST BE PERMEABLE",NEWC,716000,4530,2026-02-20,http://onestopapp.nola.gov/Redirect.aspx?SearchString=1KM5XD,31,8908366,822 N Johnson - RCC Stamped.pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=8908366
24-12517-NEWC,NEWC,P1_comm_NEWC,"New Construction of a 2 story, 10 bedroom, 8 bath 4,530 foot living area, four-plex. All work to be done according to plans.

*PARKING SLOTS MUST BE PERMEABLE",NEWC,716000,4530,2026-02-20,http://onestopapp.nola.gov/Redirect.aspx?SearchString=1KM5XD,31,7320688,HDLC REVIEWED DRAWINGS (1).pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=7320688
24-12517-NEWC,NEWC,P1_comm_NEWC,"New Construction of a 2 story, 10 bedroom, 8 bath 4,530 foot living area, four-plex. All work to be done according to plans.

*PARKING SLOTS MUST BE PERMEABLE",NEWC,716000,4530,2026-02-20,http://onestopapp.nola.gov/Redirect.aspx?SearchString=1KM5XD,31,8893410,COMcheck-Web_compliance_report_20260105_100324_907.pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=8893410
24-12517-NEWC,NEWC,P1_comm_NEWC,"New Construction of a 2 story, 10 bedroom, 8 bath 4,530 foot living area, four-plex. All work to be done according to plans.

*PARKING SLOTS MUST BE PERMEABLE",NEWC,716000,4530,2026-02-20,http://onestopapp.nola.gov/Redirect.aspx?SearchString=1KM5XD,31,8893426,2026.0105_Revised Plans.pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=8893426
24-12517-NEWC,NEWC,P1_comm_NEWC,"New Construction of a 2 story, 10 bedroom, 8 bath 4,530 foot living area, four-plex. All work to be done according to plans.

*PARKING SLOTS MUST BE PERMEABLE",NEWC,716000,4530,2026-02-20,http://onestopapp.nola.gov/Redirect.aspx?SearchString=1KM5XD,31,7289793,822 n johnson fundation update plans.pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=7289793
24-12517-NEWC,NEWC,P1_comm_NEWC,"New Construction of a 2 story, 10 bedroom, 8 bath 4,530 foot living area, four-plex. All work to be done according to plans.

*PARKING SLOTS MUST BE PERMEABLE",NEWC,716000,4530,2026-02-20,http://onestopapp.nola.gov/Redirect.aspx?SearchString=1KM5XD,31,7289794,822 N Johnson st fundation framing plans.pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=7289794
24-12517-NEWC,NEWC,P1_comm_NEWC,"New Construction of a 2 story, 10 bedroom, 8 bath 4,530 foot living area, four-plex. All work to be done according to plans.

*PARKING SLOTS MUST BE PERMEABLE",NEWC,716000,4530,2026-02-20,http://onestopapp.nola.gov/Redirect.aspx?SearchString=1KM5XD,31,8573279,822 n jonhson st 2021 code.pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=8573279
24-12517-NEWC,NEWC,P1_comm_NEWC,"New Construction of a 2 story, 10 bedroom, 8 bath 4,530 foot living area, four-plex. All work to be done according to plans.

*PARKING SLOTS MUST BE PERMEABLE",NEWC,716000,4530,2026-02-20,http://onestopapp.nola.gov/Redirect.aspx?SearchString=1KM5XD,31,8552140,822 N. JOHNSON-Revised Set Issued 09.15.25-S.pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=8552140
24-12517-NEWC,NEWC,P1_comm_NEWC,"New Construction of a 2 story, 10 bedroom, 8 bath 4,530 foot living area, four-plex. All work to be done according to plans.

*PARKING SLOTS MUST BE PERMEABLE",NEWC,716000,4530,2026-02-20,http://onestopapp.nola.gov/Redirect.aspx?SearchString=1KM5XD,31,8369734,s1.pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=8369734
24-12517-NEWC,NEWC,P1_comm_NEWC,"New Construction of a 2 story, 10 bedroom, 8 bath 4,530 foot living area, four-plex. All work to be done according to plans.

*PARKING SLOTS MUST BE PERMEABLE",NEWC,716000,4530,2026-02-20,http://onestopapp.nola.gov/Redirect.aspx?SearchString=1KM5XD,31,8369735,s2 electrical notesl.pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=8369735
24-12517-NEWC,NEWC,P1_comm_NEWC,"New Construction of a 2 story, 10 bedroom, 8 bath 4,530 foot living area, four-plex. All work to be done according to plans.

*PARKING SLOTS MUST BE PERMEABLE",NEWC,716000,4530,2026-02-20,http://onestopapp.nola.gov/Redirect.aspx?SearchString=1KM5XD,31,8369736,s3 (1).pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=8369736
24-12517-NEWC,NEWC,P1_comm_NEWC,"New Construction of a 2 story, 10 bedroom, 8 bath 4,530 foot living area, four-plex. All work to be done according to plans.

*PARKING SLOTS MUST BE PERMEABLE",NEWC,716000,4530,2026-02-20,http://onestopapp.nola.gov/Redirect.aspx?SearchString=1KM5XD,31,8369733,s3 mechanical notes.pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=8369733
24-12517-NEWC,NEWC,P1_comm_NEWC,"New Construction of a 2 story, 10 bedroom, 8 bath 4,530 foot living area, four-plex. All work to be done according to plans.

*PARKING SLOTS MUST BE PERMEABLE",NEWC,716000,4530,2026-02-20,http://onestopapp.nola.gov/Redirect.aspx?SearchString=1KM5XD,31,7465487,N. Johnson_Cover.pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=7465487
24-12517-NEWC,NEWC,P1_comm_NEWC,"New Construction of a 2 story, 10 bedroom, 8 bath 4,530 foot living area, four-plex. All work to be done according to plans.

*PARKING SLOTS MUST BE PERMEABLE",NEWC,716000,4530,2026-02-20,http://onestopapp.nola.gov/Redirect.aspx?SearchString=1KM5XD,31,7465488,N. Johnson_Floor Plans.pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=7465488
24-12517-NEWC,NEWC,P1_comm_NEWC,"New Construction of a 2 story, 10 bedroom, 8 bath 4,530 foot living area, four-plex. All work to be done according to plans.

*PARKING SLOTS MUST BE PERMEABLE",NEWC,716000,4530,2026-02-20,http://onestopapp.nola.gov/Redirect.aspx?SearchString=1KM5XD,31,8893425,2026.0105_N. Johnson_Response to Comments.pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=8893425
24-12517-NEWC,NEWC,P1_comm_NEWC,"New Construction of a 2 story, 10 bedroom, 8 bath 4,530 foot living area, four-plex. All work to be done according to plans.

*PARKING SLOTS MUST BE PERMEABLE",NEWC,716000,4530,2026-02-20,http://onestopapp.nola.gov/Redirect.aspx?SearchString=1KM5XD,31,8657647,RE_ 822 north Johnson st.msg (10/31/2025),https://onestopapp.nola.gov/GetDocument.aspx?DocID=8657647
24-12658-NEWC,NEWC,P1_comm_NEWC,Construction of a small-scale pastured poultry processing facility in compliance with the requirements set forth by the Louisiana Department of Agriculture and Forestry.,NEWC,20000,400,,http://onestopapp.nola.gov/Redirect.aspx?SearchString=Z5TKKB,1,7287130,shipping container design.pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=7287130
24-13162-NEWC,NEWC,P1_comm_NEWC,This Permit is for the new storm water outfall to the existing storm water system along Earhart Boulevard from the Amtrak New Orleans Maintenance Yard due to the site improvements.,NEWC,3070270,0,,http://onestopapp.nola.gov/Redirect.aspx?SearchString=1EDT8S,5,7148127,IFB Design Submittal Set NOL Drainage_Optimized - 1 of 4.pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=7148127
24-13162-NEWC,NEWC,P1_comm_NEWC,This Permit is for the new storm water outfall to the existing storm water system along Earhart Boulevard from the Amtrak New Orleans Maintenance Yard due to the site improvements.,NEWC,3070270,0,,http://onestopapp.nola.gov/Redirect.aspx?SearchString=1EDT8S,5,7148128,IFB Design Submittal Set NOL Drainage_Optimized - 2 of 4.pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=7148128
24-13162-NEWC,NEWC,P1_comm_NEWC,This Permit is for the new storm water outfall to the existing storm water system along Earhart Boulevard from the Amtrak New Orleans Maintenance Yard due to the site improvements.,NEWC,3070270,0,,http://onestopapp.nola.gov/Redirect.aspx?SearchString=1EDT8S,5,7148129,IFB Design Submittal Set NOL Drainage_Optimized - 3 of 4.pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=7148129
24-13162-NEWC,NEWC,P1_comm_NEWC,This Permit is for the new storm water outfall to the existing storm water system along Earhart Boulevard from the Amtrak New Orleans Maintenance Yard due to the site improvements.,NEWC,3070270,0,,http://onestopapp.nola.gov/Redirect.aspx?SearchString=1EDT8S,5,7148203,IFB Design Submittal Set NOL Drainage_Optimized - 4 of 4.pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=7148203
24-13162-NEWC,NEWC,P1_comm_NEWC,This Permit is for the new storm water outfall to the existing storm water system along Earhart Boulevard from the Amtrak New Orleans Maintenance Yard due to the site improvements.,NEWC,3070270,0,,http://onestopapp.nola.gov/Redirect.aspx?SearchString=1EDT8S,5,7148204,Project Definition Report-Drainage.pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=7148204
24-13351-NEWC,NEWC,P1_comm_NEWC,Building Permit - Restaurant,NEWC,410300,1342,,http://onestopapp.nola.gov/Redirect.aspx?SearchString=1CMU5Q,1,7176107,1600 Magazine HDLC set.pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=7176107
24-13367-NEWC,NEWC,P1_comm_NEWC,HDLC ARC REVIEW SUBMISSION. Expansion of an existing Early Learning Center within the existing campus. Construction to be a combination of modularized pre-built buildings to match an existing building from another location that is being moved to this location and site built decks and outdoor classroom spaces. Outdoor spaces will have sunshades. Construction of a new wood fence with top rails to match HDLC preferred design.,NEWC,250000,3000,,http://onestopapp.nola.gov/Redirect.aspx?SearchString=CUHKAS,4,7416262,HDLC Approved_24_0503 EP Expansion 1359 Annunciation_reduced.pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=7416262
24-13367-NEWC,NEWC,P1_comm_NEWC,HDLC ARC REVIEW SUBMISSION. Expansion of an existing Early Learning Center within the existing campus. Construction to be a combination of modularized pre-built buildings to match an existing building from another location that is being moved to this location and site built decks and outdoor classroom spaces. Outdoor spaces will have sunshades. Construction of a new wood fence with top rails to match HDLC preferred design.,NEWC,250000,3000,,http://onestopapp.nola.gov/Redirect.aspx?SearchString=CUHKAS,4,7177371,24_0503 EP Expansion 1359 Annunciation_reduced (1).pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=7177371
24-13367-NEWC,NEWC,P1_comm_NEWC,HDLC ARC REVIEW SUBMISSION. Expansion of an existing Early Learning Center within the existing campus. Construction to be a combination of modularized pre-built buildings to match an existing building from another location that is being moved to this location and site built decks and outdoor classroom spaces. Outdoor spaces will have sunshades. Construction of a new wood fence with top rails to match HDLC preferred design.,NEWC,250000,3000,,http://onestopapp.nola.gov/Redirect.aspx?SearchString=CUHKAS,4,7177307,24_0503 EP Expansion 1359 Annunciation_reduced.pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=7177307
24-13367-NEWC,NEWC,P1_comm_NEWC,HDLC ARC REVIEW SUBMISSION. Expansion of an existing Early Learning Center within the existing campus. Construction to be a combination of modularized pre-built buildings to match an existing building from another location that is being moved to this location and site built decks and outdoor classroom spaces. Outdoor spaces will have sunshades. Construction of a new wood fence with top rails to match HDLC preferred design.,NEWC,250000,3000,,http://onestopapp.nola.gov/Redirect.aspx?SearchString=CUHKAS,4,7335508,RE_ Permit 24-13367-NEWC New Construction at 1359 Annunciation St - BACKFLOW APPROVED.msg ,https://onestopapp.nola.gov/GetDocument.aspx?DocID=7335508
24-13414-NEWC,NEWC,P1_comm_NEWC,For HDLC/ARC review of new construction 80-unit mixed income multifamily building.,NEWC,14000000,74000,,http://onestopapp.nola.gov/Redirect.aspx?SearchString=NGM5RW,1,7181252,240503 Millennium Place_ARC Submission.pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=7181252
24-13504-NEWC,NEWC,P1_comm_NEWC,Construction of a six story hotel that replaces previous permit VLPZW4 due to a reduction in scope. Current submittal is for HDLC review and approval. Full permit documents to be submitted at a later date.,NEWC,5000000,37500,,http://onestopapp.nola.gov/Redirect.aspx?SearchString=AA14CR,1,7196401,837- HDLC 050324.pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=7196401
24-14124-RNVN,RNVN,P1_comm_RNVN,"Tenant Build Out for a new grocery store
(INTERIOR BUILDOUT ONLY UNDER THIS PERMIT) 
(BUILDING WILL BE CONSTRUCTED UNDER 24-01393-NEWC)

TEMPORARY CERTIFICATE OF OCCUPANCY 
(until parking area zoning deficiencies are satisfied)

FINAL CERTIFICATE OF OCCUPANCY ISSUED 9-14-25",RNVN,1734803,0,2024-10-10,http://onestopapp.nola.gov/Redirect.aspx?SearchString=TE0S2Q,112,8379791,2501 TULANE AVE COMMERCIAL CLOSE CEILING 24-14124-RNVN 6-23-25 BAM (1).pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=8379791
24-14124-RNVN,RNVN,P1_comm_RNVN,"Tenant Build Out for a new grocery store
(INTERIOR BUILDOUT ONLY UNDER THIS PERMIT) 
(BUILDING WILL BE CONSTRUCTED UNDER 24-01393-NEWC)

TEMPORARY CERTIFICATE OF OCCUPANCY 
(until parking area zoning deficiencies are satisfied)

FINAL CERTIFICATE OF OCCUPANCY ISSUED 9-14-25",RNVN,1734803,0,2024-10-10,http://onestopapp.nola.gov/Redirect.aspx?SearchString=TE0S2Q,112,8379789,2501 TULANE AVE COMMERCIAL CLOSE CEILING 24-14124-RNVN 6-23-25 BAM and other 1 documents.pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=8379789
24-14124-RNVN,RNVN,P1_comm_RNVN,"Tenant Build Out for a new grocery store
(INTERIOR BUILDOUT ONLY UNDER THIS PERMIT) 
(BUILDING WILL BE CONSTRUCTED UNDER 24-01393-NEWC)

TEMPORARY CERTIFICATE OF OCCUPANCY 
(until parking area zoning deficiencies are satisfied)

FINAL CERTIFICATE OF OCCUPANCY ISSUED 9-14-25",RNVN,1734803,0,2024-10-10,http://onestopapp.nola.gov/Redirect.aspx?SearchString=TE0S2Q,112,8322098,2501 TULANE AVE COMMERCIAL CLOSE CEILING 24-14124-RNVN 6-23-25 BAM.pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=8322098
24-14124-RNVN,RNVN,P1_comm_RNVN,"Tenant Build Out for a new grocery store
(INTERIOR BUILDOUT ONLY UNDER THIS PERMIT) 
(BUILDING WILL BE CONSTRUCTED UNDER 24-01393-NEWC)

TEMPORARY CERTIFICATE OF OCCUPANCY 
(until parking area zoning deficiencies are satisfied)

FINAL CERTIFICATE OF OCCUPANCY ISSUED 9-14-25",RNVN,1734803,0,2024-10-10,http://onestopapp.nola.gov/Redirect.aspx?SearchString=TE0S2Q,112,8322097,2501 TULANE AVE COMMERCIAL CLOSE CEILING 24-14124-RNVN 6-23-25 BAM.pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=8322097
24-14124-RNVN,RNVN,P1_comm_RNVN,"Tenant Build Out for a new grocery store
(INTERIOR BUILDOUT ONLY UNDER THIS PERMIT) 
(BUILDING WILL BE CONSTRUCTED UNDER 24-01393-NEWC)

TEMPORARY CERTIFICATE OF OCCUPANCY 
(until parking area zoning deficiencies are satisfied)

FINAL CERTIFICATE OF OCCUPANCY ISSUED 9-14-25",RNVN,1734803,0,2024-10-10,http://onestopapp.nola.gov/Redirect.aspx?SearchString=TE0S2Q,112,8223623,2501 TULANE AVE COMMERCIAL CLOSE WALLS 24-14124-RNVN 05-16-2025 BAM.pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=8223623
24-14124-RNVN,RNVN,P1_comm_RNVN,"Tenant Build Out for a new grocery store
(INTERIOR BUILDOUT ONLY UNDER THIS PERMIT) 
(BUILDING WILL BE CONSTRUCTED UNDER 24-01393-NEWC)

TEMPORARY CERTIFICATE OF OCCUPANCY 
(until parking area zoning deficiencies are satisfied)

FINAL CERTIFICATE OF OCCUPANCY ISSUED 9-14-25",RNVN,1734803,0,2024-10-10,http://onestopapp.nola.gov/Redirect.aspx?SearchString=TE0S2Q,112,8223619,2501 TULANE AVE COMMERCIAL CLOSE WALLS 24-14124-RNVN 05-16-2025 BAM.pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=8223619
24-14124-RNVN,RNVN,P1_comm_RNVN,"Tenant Build Out for a new grocery store
(INTERIOR BUILDOUT ONLY UNDER THIS PERMIT) 
(BUILDING WILL BE CONSTRUCTED UNDER 24-01393-NEWC)

TEMPORARY CERTIFICATE OF OCCUPANCY 
(until parking area zoning deficiencies are satisfied)

FINAL CERTIFICATE OF OCCUPANCY ISSUED 9-14-25",RNVN,1734803,0,2024-10-10,http://onestopapp.nola.gov/Redirect.aspx?SearchString=TE0S2Q,112,8125958,2501 TULANE AVE COMMERCIAL SLAB 24-14124-RNVN 04-21-2025 BAM and other 1 documents_pdf.msg,https://onestopapp.nola.gov/GetDocument.aspx?DocID=8125958
24-14124-RNVN,RNVN,P1_comm_RNVN,"Tenant Build Out for a new grocery store
(INTERIOR BUILDOUT ONLY UNDER THIS PERMIT) 
(BUILDING WILL BE CONSTRUCTED UNDER 24-01393-NEWC)

TEMPORARY CERTIFICATE OF OCCUPANCY 
(until parking area zoning deficiencies are satisfied)

FINAL CERTIFICATE OF OCCUPANCY ISSUED 9-14-25",RNVN,1734803,0,2024-10-10,http://onestopapp.nola.gov/Redirect.aspx?SearchString=TE0S2Q,112,8125959,2501 TULANE AVE COMMERCIAL SLAB 24-14124-RNVN 04-21-2025 BAM.pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=8125959
24-14124-RNVN,RNVN,P1_comm_RNVN,"Tenant Build Out for a new grocery store
(INTERIOR BUILDOUT ONLY UNDER THIS PERMIT) 
(BUILDING WILL BE CONSTRUCTED UNDER 24-01393-NEWC)

TEMPORARY CERTIFICATE OF OCCUPANCY 
(until parking area zoning deficiencies are satisfied)

FINAL CERTIFICATE OF OCCUPANCY ISSUED 9-14-25",RNVN,1734803,0,2024-10-10,http://onestopapp.nola.gov/Redirect.aspx?SearchString=TE0S2Q,112,8223621,2501_Tulane_Ave_-Walls_Only-Building-05_16_2025-_24-14124-RNVN-B_M.pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=8223621
24-14124-RNVN,RNVN,P1_comm_RNVN,"Tenant Build Out for a new grocery store
(INTERIOR BUILDOUT ONLY UNDER THIS PERMIT) 
(BUILDING WILL BE CONSTRUCTED UNDER 24-01393-NEWC)

TEMPORARY CERTIFICATE OF OCCUPANCY 
(until parking area zoning deficiencies are satisfied)

FINAL CERTIFICATE OF OCCUPANCY ISSUED 9-14-25",RNVN,1734803,0,2024-10-10,http://onestopapp.nola.gov/Redirect.aspx?SearchString=TE0S2Q,112,8379790,2501_Tulane_Ave-Final-Building-07_15_2025-24-14124-RNVN-B_M.pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=8379790
24-14124-RNVN,RNVN,P1_comm_RNVN,"Tenant Build Out for a new grocery store
(INTERIOR BUILDOUT ONLY UNDER THIS PERMIT) 
(BUILDING WILL BE CONSTRUCTED UNDER 24-01393-NEWC)

TEMPORARY CERTIFICATE OF OCCUPANCY 
(until parking area zoning deficiencies are satisfied)

FINAL CERTIFICATE OF OCCUPANCY ISSUED 9-14-25",RNVN,1734803,0,2024-10-10,http://onestopapp.nola.gov/Redirect.aspx?SearchString=TE0S2Q,112,7614489,Trader Joe's 811 Tulane - prime contract- Executed.pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=7614489
24-14124-RNVN,RNVN,P1_comm_RNVN,"Tenant Build Out for a new grocery store
(INTERIOR BUILDOUT ONLY UNDER THIS PERMIT) 
(BUILDING WILL BE CONSTRUCTED UNDER 24-01393-NEWC)

TEMPORARY CERTIFICATE OF OCCUPANCY 
(until parking area zoning deficiencies are satisfied)

FINAL CERTIFICATE OF OCCUPANCY ISSUED 9-14-25",RNVN,1734803,0,2024-10-10,http://onestopapp.nola.gov/Redirect.aspx?SearchString=TE0S2Q,112,8404205,20250729_103826.jpg (8/1/2025),https://onestopapp.nola.gov/GetDocument.aspx?DocID=8404205
24-14124-RNVN,RNVN,P1_comm_RNVN,"Tenant Build Out for a new grocery store
(INTERIOR BUILDOUT ONLY UNDER THIS PERMIT) 
(BUILDING WILL BE CONSTRUCTED UNDER 24-01393-NEWC)

TEMPORARY CERTIFICATE OF OCCUPANCY 
(until parking area zoning deficiencies are satisfied)

FINAL CERTIFICATE OF OCCUPANCY ISSUED 9-14-25",RNVN,1734803,0,2024-10-10,http://onestopapp.nola.gov/Redirect.aspx?SearchString=TE0S2Q,112,7249329,Architecture set_Tulane (RCC).pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=7249329
24-14124-RNVN,RNVN,P1_comm_RNVN,"Tenant Build Out for a new grocery store
(INTERIOR BUILDOUT ONLY UNDER THIS PERMIT) 
(BUILDING WILL BE CONSTRUCTED UNDER 24-01393-NEWC)

TEMPORARY CERTIFICATE OF OCCUPANCY 
(until parking area zoning deficiencies are satisfied)

FINAL CERTIFICATE OF OCCUPANCY ISSUED 9-14-25",RNVN,1734803,0,2024-10-10,http://onestopapp.nola.gov/Redirect.aspx?SearchString=TE0S2Q,112,8317691,N23-021 Trader Joes NO MEP Permit Set SP RCC STAMPED (1).pdf,https://onestopapp.nola.gov/GetDocument.aspx?DocID=8317691
